101	16.328098
102	49.975448
103	13.279394
104	54.216590000000004
105	57.31961999999999
107	37.242847000000005
108	8.779082
109	41.07011999999998
110	44.04849599999999
111	61.086611
112	44.52719500000001
113	52.506095000000016
114	51.000845000000005
115	62.11342499999998
116	55.53409099999999
117	69.01496400000002
1180	10.695
1181	10.261586
1182	11.805928000000002
1183	9.486471
1186	11.1231
119	11.493989000000001
120	12.057044
121	48.91065
122	98.62371000000002
123	9.214177000000001
124	52.386921
125	9.171059
128	14.427153000000002
129	14.861552000000003
130	13.342426
131	18.994100000000003
132	15.533551000000001
133	13.330300000000001
134	20.485885999999997
135	12.858882000000001
136	14.263065000000003
137	13.660803000000001
138	14.280514000000002
139	9.716126
140	12.807844
141	13.523132000000002
143	12.803862
154	17.743946
170	65.657193
172	9.653063000000001
173	9.410862000000002
174	60.531431000000005
175	66.05067000000003
176	73.33133599999996
180	13.423502999999998
183	10.062849
187	16.235823000000003
190	13.262553
191	33.976113
192	57.15205900000002
193	52.402914999999986
194	49.531728
195	18.145087
196	15.385157000000001
197	26.722783
198	31.379994999999997
200	73.105156
201	12.84934
202	27.427324999999996
203	31.987438999999988
204	25.671446
205	30.821779999999997
206	20.290647999999997
207	18.590608
208	28.278565000000004
209	16.082757
210	23.341298
211	36.403791999999996
212	14.813791
213	20.287920000000003
214	27.265662999999993
215	31.50339
216	34.996844
217	19.839366999999996
218	12.187417000000003
219	19.038162
220	33.03160199999999
221	25.997663999999993
222	20.972477999999995
223	52.10690600000002
225	8.834527000000001
226	33.04855099999999
227	21.317598000000004
228	32.33324599999999
229	27.634721999999993
23	9.76449
230	12.446304
231	19.417177000000002
232	29.902269
24	21.728399999999997
244	23.058550999999998
245	31.981568999999983
246	17.656421999999996
247	19.877698
248	9.55543
249	21.449613999999997
25	10.741542
250	24.088399999999996
251	42.032808999999986
252	17.773119
253	9.473665999999998
254	20.154811999999993
255	31.433707999999992
257	25.88334099999999
258	17.380839
260	38.87301399999999
261	37.77204
264	18.623700000000003
265	24.478420999999994
266	24.952462999999998
267	32.743002999999995
268	37.45601799999999
269	29.539122999999996
27	22.439498999999994
270	38.651327
271	22.326131
272	52.83814100000002
273	46.62793400000001
274	52.744305999999995
275	43.446152
276	32.332432
277	37.320302999999996
278	64.470614
279	61.17421200000002
280	54.287284000000014
281	15.87652
282	17.734762000000003
283	51.68901699999999
284	23.455829
285	62.97366200000002
286	10.411729999999999
287	41.71677
288	48.55741199999999
289	42.99234400000001
29	16.637102000000002
290	38.51038700000001
291	31.025818
292	55.35677599999999
293	58.650259000000005
294	58.06367599999997
295	62.526427999999996
296	48.740709
297	15.909578999999997
298	30.949861000000002
30	19.429643
300	44.569767999999996
301	57.11551700000001
302	64.89677999999998
303	54.01411399999998
304	57.252501999999986
305	32.979240000000004
306	36.05746700000001
307	26.138937000000002
308	83.456123
309	45.053060999999985
310	36.109897
311	37.769281
318	16.897772
319	14.912641999999996
32	9.947125000000002
320	19.63511
321	15.866952000000001
322	19.938588000000003
323	19.938473000000002
324	19.702379999999998
325	21.166563999999997
326	15.209647
327	14.586807999999998
328	17.001127
329	15.666683999999998
330	15.738194999999997
331	16.570794000000003
332	10.979108
333	21.043074
334	19.011293
335	18.425165999999997
336	16.188718
337	21.435555999999995
338	19.789948000000003
34	11.120290000000002
340	9.218275
341	14.280304000000001
342	15.802613000000003
343	23.96810399999999
344	14.270430000000001
345	11.99697
346	13.803495
347	13.770425000000001
348	13.696388000000002
349	13.321172
35	9.345682
350	13.700356000000001
351	13.426919000000002
352	24.047593999999993
353	15.459042000000002
354	12.026345000000003
355	13.838998000000002
356	13.709090000000002
36	9.530973
361	14.288638000000002
37	10.538235
376	18.843812000000003
377	12.376294000000001
378	13.247897
379	32.794888000000014
38	10.698117000000002
380	21.092727
381	51.58735299999999
383	11.349884999999995
384	11.66606
385	46.41169899999999
386	33.711889
387	25.353665999999993
389	66.18186500000004
39	10.792126000000001
391	40.397606999999994
405	27.142483000000006
406	47.648476000000024
408	20.476274
409	24.434493999999994
410	21.332537000000002
412	14.166195000000002
413	23.44248799999999
414	22.677826
415	22.091119000000003
416	22.039604999999995
417	23.993441999999995
418	22.801104
419	18.876848
420	18.018744000000005
421	23.474859999999993
422	23.685979999999997
423	22.925811999999997
424	24.149989999999992
425	23.186995999999994
426	15.174669000000002
427	20.340037
428	21.824375999999994
429	23.303575000000002
430	12.968151
431	20.479012
432	15.634766999999998
433	23.81497299999999
434	8.780916999999999
437	17.772821
438	23.110584999999993
439	21.955768000000003
440	19.137829000000004
441	22.565751999999993
442	22.468430999999995
443	22.798732
444	17.019967
445	23.816644999999998
446	20.729758999999998
447	24.66958199999999
448	23.959062999999993
449	22.68937799999999
450	21.668666999999996
451	24.828087999999994
452	23.06971099999999
453	22.528903
454	22.989096999999997
455	22.99247899999999
456	20.275528999999995
457	24.68769199999999
458	22.184674999999995
468	18.456857999999997
471	9.602166
473	18.453039999999998
489	17.281188999999998
490	27.391658999999997
492	39.01024399999999
493	11.718842
494	30.940658000000003
496	15.148694
497	10.542296
499	25.664940999999992
500	9.929596
505	27.789502999999993
506	11.333222999999998
507	20.000428999999997
508	18.103711000000004
509	15.225671000000004
510	22.682274999999994
511	21.66314999999999
512	12.073985
513	13.172828999999998
526	8.807635
529	18.942355999999997
530	21.041656999999994
531	14.827247
532	20.249868
533	18.318985000000005
534	17.898532
535	14.671803
536	21.961996999999993
537	18.213478999999996
538	24.56075399999999
539	17.632169
540	13.168441
541	17.277678
542	15.335712000000003
543	14.903375
544	11.239569999999999
545	11.4312
546	11.471971000000002
547	19.614724999999996
548	15.763111
549	11.814316999999999
550	16.533532
553	15.118858000000003
563	15.361816000000003
604	16.397532
605	16.955129
606	15.374723000000001
607	15.51082
608	14.421888000000001
609	16.925424
610	15.768191000000002
611	13.133382999999998
612	31.10247299999999
613	9.892914000000001
62	9.316517000000001
639	28.278994999999988
64	21.947966
640	37.16113299999999
641	33.753885999999994
642	28.549313999999992
643	40.218430000000005
644	39.406418999999985
645	20.858679999999996
646	28.355588999999988
647	30.068106000000007
653	33.26488599999999
654	11.855925
655	17.018967
656	14.501163000000002
658	9.120987
659	15.299940000000001
660	15.549515
661	15.550704000000001
662	8.858099
663	15.48445
664	16.196171000000003
665	13.267176000000001
666	15.570483000000003
667	9.838583
668	10.034142
669	13.296111
670	14.199586000000002
671	19.829689000000002
672	14.014218000000001
673	11.354866000000001
674	14.041133
675	15.865555000000002
676	16.217514
677	20.147444999999994
678	14.740799
679	26.04752199999999
680	29.46810399999999
681	12.153594
682	11.780345
683	20.602343
684	14.106011000000002
685	20.680481999999994
686	31.520001999999995
687	14.189148000000001
69	13.215604
70	17.124632000000002
702	19.642117000000002
703	20.609061
711	9.341217
72	17.106282999999998
729	15.060461000000002
73	39.88534199999999
739	15.498748000000003
74	15.262225
741	20.386202999999995
743	18.922744999999995
744	14.849225000000002
745	16.680178
746	16.676109
75	10.825503000000001
76	44.983458000000006
765	18.475706
773	11.283659000000002
776	12.022189000000001
778	9.388625000000001
779	10.848593000000001
78	43.26807699999999
780	12.139409
79	21.531835999999995
792	10.215287
793	23.031314999999996
795	8.924584999999999
797	21.527817999999993
80	23.381864
806	9.855279
81	35.045505999999996
812	10.267316999999998
82	13.227246000000001
822	13.771140999999998
827	34.516057999999994
828	43.53822399999999
829	19.150204999999993
83	26.10560999999999
830	25.312765000000002
84	22.302779999999995
845	22.426653999999992
846	25.521324999999994
847	24.32885299999999
848	22.714510999999995
849	23.085752999999993
85	24.895517999999996
850	23.17106799999999
851	22.294403999999993
852	23.56702199999999
853	22.032036999999992
854	23.682453999999993
858	12.75042
859	14.504155
86	16.590958
860	14.499565000000002
861	13.253575999999999
862	14.757012000000001
863	14.737124000000001
865	8.867228999999998
866	28.425446999999995
869	10.076355999999999
870	12.684738000000001
871	13.241267
872	13.080326000000001
873	12.763509
874	12.577984
875	12.642457000000002
876	13.380331
877	10.725514
878	13.352590000000001
879	13.635698000000001
880	13.257819000000001
881	13.564395000000001
882	12.278856000000001
892	9.874019
893	13.125115999999998
894	12.950198
895	25.701264
896	27.49526
898	11.822682
900	12.745795999999999
901	16.444755999999998
902	28.552020000000002
915	10.829906000000001
917	10.863196000000002
918	10.553774000000002
919	10.097824000000001
920	8.794691
922	11.083231
926	20.516713999999993
927	18.769161000000004
928	19.485563999999997
929	21.327221999999995
930	16.934492
931	20.319817999999998
932	22.141558999999994
933	22.59722799999999
934	10.978653999999999
935	21.801394999999996
936	22.222476999999994
937	22.006533999999995
941	35.094432000000005
947	14.61592
948	24.831951
950	31.815378999999993
951	27.26622399999999
952	17.167486999999998
953	28.228640000000002
954	14.634452
955	15.704312000000002
